scenario_family,budget,policy_kind,latency_days,block_count,policy_value_mean,policy_value_ci_low,policy_value_ci_high,stale_regret_mean,stale_regret_ci_low,stale_regret_ci_high,relative_loss_mean,relative_loss_ci_low,relative_loss_ci_high,target_overlap_mean,target_overlap_ci_low,target_overlap_ci_high,missed_at_risk_mean,missed_at_risk_ci_low,missed_at_risk_ci_high,window_miss_rate_mean,window_miss_rate_ci_low,window_miss_rate_ci_high,selected_customers_mean,selected_customers_ci_low,selected_customers_ci_high,partial_reopt_optimization_call_ratio_mean,partial_reopt_optimization_call_ratio_ci_low,partial_reopt_optimization_call_ratio_ci_high,partial_reopt_regret_recovery_ratio_mean,partial_reopt_regret_recovery_ratio_ci_low,partial_reopt_regret_recovery_ratio_ci_high,partial_reopt_full_refresh_value_ratio_mean,partial_reopt_full_refresh_value_ratio_ci_low,partial_reopt_full_refresh_value_ratio_ci_high,partial_reopt_target_overlap_mean,partial_reopt_target_overlap_ci_low,partial_reopt_target_overlap_ci_high,partial_reopt_missed_at_risk_mean,partial_reopt_missed_at_risk_ci_low,partial_reopt_missed_at_risk_ci_high,partial_reopt_window_miss_rate_mean,partial_reopt_window_miss_rate_ci_low,partial_reopt_window_miss_rate_ci_high,partial_reopt_relative_loss_mean,partial_reopt_relative_loss_ci_low,partial_reopt_relative_loss_ci_high,partial_reopt_target_overlap_recovery_mean,partial_reopt_target_overlap_recovery_ci_low,partial_reopt_target_overlap_recovery_ci_high,partial_reopt_missed_at_risk_recovery_mean,partial_reopt_missed_at_risk_recovery_ci_low,partial_reopt_missed_at_risk_recovery_ci_high,partial_reopt_window_miss_rate_recovery_mean,partial_reopt_window_miss_rate_recovery_ci_low,partial_reopt_window_miss_rate_recovery_ci_high,random_refresh_full_refresh_value_ratio_mean,random_refresh_full_refresh_value_ratio_ci_low,random_refresh_full_refresh_value_ratio_ci_high,random_refresh_target_overlap_mean,random_refresh_target_overlap_ci_low,random_refresh_target_overlap_ci_high,random_refresh_missed_at_risk_mean,random_refresh_missed_at_risk_ci_low,random_refresh_missed_at_risk_ci_high,random_refresh_window_miss_rate_mean,random_refresh_window_miss_rate_ci_low,random_refresh_window_miss_rate_ci_high,random_refresh_relative_loss_mean,random_refresh_relative_loss_ci_low,random_refresh_relative_loss_ci_high,random_refresh_target_overlap_recovery_mean,random_refresh_target_overlap_recovery_ci_low,random_refresh_target_overlap_recovery_ci_high,random_refresh_missed_at_risk_recovery_mean,random_refresh_missed_at_risk_recovery_ci_low,random_refresh_missed_at_risk_recovery_ci_high,random_refresh_window_miss_rate_recovery_mean,random_refresh_window_miss_rate_recovery_ci_low,random_refresh_window_miss_rate_recovery_ci_high,top_risk_refresh_full_refresh_value_ratio_mean,top_risk_refresh_full_refresh_value_ratio_ci_low,top_risk_refresh_full_refresh_value_ratio_ci_high,top_risk_refresh_target_overlap_mean,top_risk_refresh_target_overlap_ci_low,top_risk_refresh_target_overlap_ci_high,top_risk_refresh_missed_at_risk_mean,top_risk_refresh_missed_at_risk_ci_low,top_risk_refresh_missed_at_risk_ci_high,top_risk_refresh_window_miss_rate_mean,top_risk_refresh_window_miss_rate_ci_low,top_risk_refresh_window_miss_rate_ci_high,top_risk_refresh_relative_loss_mean,top_risk_refresh_relative_loss_ci_low,top_risk_refresh_relative_loss_ci_high,top_risk_refresh_target_overlap_recovery_mean,top_risk_refresh_target_overlap_recovery_ci_low,top_risk_refresh_target_overlap_recovery_ci_high,top_risk_refresh_missed_at_risk_recovery_mean,top_risk_refresh_missed_at_risk_recovery_ci_low,top_risk_refresh_missed_at_risk_recovery_ci_high,top_risk_refresh_window_miss_rate_recovery_mean,top_risk_refresh_window_miss_rate_recovery_ci_low,top_risk_refresh_window_miss_rate_recovery_ci_high,top_value_refresh_full_refresh_value_ratio_mean,top_value_refresh_full_refresh_value_ratio_ci_low,top_value_refresh_full_refresh_value_ratio_ci_high,top_value_refresh_target_overlap_mean,top_value_refresh_target_overlap_ci_low,top_value_refresh_target_overlap_ci_high,top_value_refresh_missed_at_risk_mean,top_value_refresh_missed_at_risk_ci_low,top_value_refresh_missed_at_risk_ci_high,top_value_refresh_window_miss_rate_mean,top_value_refresh_window_miss_rate_ci_low,top_value_refresh_window_miss_rate_ci_high,top_value_refresh_relative_loss_mean,top_value_refresh_relative_loss_ci_low,top_value_refresh_relative_loss_ci_high,top_value_refresh_target_overlap_recovery_mean,top_value_refresh_target_overlap_recovery_ci_low,top_value_refresh_target_overlap_recovery_ci_high,top_value_refresh_missed_at_risk_recovery_mean,top_value_refresh_missed_at_risk_recovery_ci_low,top_value_refresh_missed_at_risk_recovery_ci_high,top_value_refresh_window_miss_rate_recovery_mean,top_value_refresh_window_miss_rate_recovery_ci_low,top_value_refresh_window_miss_rate_recovery_ci_high
seasonal-shift,390000,base-stale,1,48,879948.8977,820195.112563,941253.152333,-9614.460523,-15388.817825,-3409.354426,-0.012592,-0.019491,-0.005506,0.88158,0.87283,0.892078,0.178427,0.15338,0.207446,0.000799,0.0,0.001812,76.875,74.332292,79.41875,0.076257,0.072684,0.079951,-5.470238,-15.298206,-0.439924,1.006203,1.00009,1.01228,0.895687,0.884671,0.905658,0.141981,0.117213,0.17212,0.001349,0.000264,0.002487,-0.006203,-0.012204,-0.00015,0.110647,0.056976,0.162256,0.174296,0.094964,0.260705,-0.000258,-0.000774,0.0,1.012487,1.005583,1.018985,0.885334,0.876003,0.896474,0.170116,0.143064,0.201159,0.000821,0.0,0.001778,-0.012487,-0.019989,-0.005589,0.017567,-0.039258,0.062419,0.027857,-0.032871,0.073577,-0.001713,-0.006853,0.0,1.01686,1.010609,1.022581,0.895227,0.885546,0.904822,0.145602,0.120074,0.172148,0.001366,0.000285,0.00249,-0.01686,-0.023212,-0.010622,0.113149,0.08283,0.150004,0.155369,0.099204,0.213495,0.0,0.0,0.0,1.01273,1.007996,1.017238,0.91602,0.906858,0.92384,0.178291,0.152849,0.205075,0.000821,0.0,0.002182,-0.01273,-0.017674,-0.008657,0.234253,0.151385,0.316631,-0.050111,-0.1241,0.015526,-0.001713,-0.00514,0.0
seasonal-shift,390000,base-stale,3,48,885991.727306,832650.122955,958323.570149,-15657.290128,-23082.53987,-8293.872537,-0.019782,-0.027404,-0.012325,0.835493,0.824088,0.846597,0.273079,0.241096,0.307538,0.001071,0.000254,0.002228,76.75,74.469792,78.948437,0.095718,0.091861,0.098971,-1.419916,-2.321135,-0.781655,0.999374,0.99375,1.007448,0.885438,0.874578,0.896161,0.138942,0.120124,0.163707,0.002594,0.001066,0.004459,0.000626,-0.006729,0.007079,0.294007,0.248581,0.349279,0.453461,0.392937,0.522202,-0.040345,-0.102844,0.002639,1.015876,1.007906,1.0223,0.847986,0.837378,0.85922,0.246776,0.221031,0.278634,0.001335,0.000521,0.002618,-0.015876,-0.022597,-0.008962,0.073363,0.045561,0.102066,0.084196,0.044685,0.117457,0.0,0.0,0.0,1.021943,1.015893,1.027764,0.880791,0.872041,0.890365,0.177037,0.150133,0.205934,0.002902,0.001554,0.004701,-0.021943,-0.028378,-0.015363,0.269474,0.229384,0.307748,0.335572,0.280667,0.386813,-0.020324,-0.060971,0.0,1.018452,1.012669,1.024699,0.875473,0.865185,0.887093,0.266418,0.233119,0.30012,0.001068,0.000248,0.002122,-0.018452,-0.023918,-0.013322,0.225252,0.16915,0.285122,0.009729,-0.028827,0.047801,0.000247,0.0,0.000742
seasonal-shift,390000,base-stale,7,48,893890.006596,825176.294822,950712.998636,-23555.569418,-31404.870904,-15098.662605,-0.031755,-0.041531,-0.021122,0.785674,0.768938,0.803095,0.36505,0.333064,0.401074,0.004243,0.002405,0.006336,76.291667,73.915625,78.459375,0.127377,0.123568,0.130809,-14.82226,-36.782671,-1.515281,0.992196,0.985797,0.999139,0.879471,0.866912,0.891522,0.153769,0.128393,0.181993,0.005871,0.003657,0.008159,0.007804,0.001141,0.014675,0.419358,0.361292,0.479024,0.588,0.532554,0.637002,-0.017543,-0.072052,0.016183,1.025354,1.015358,1.033884,0.803081,0.790964,0.817413,0.311122,0.288027,0.337663,0.004723,0.002726,0.007272,-0.025354,-0.034006,-0.016635,0.066557,0.019992,0.104313,0.107225,0.047645,0.174141,-0.009333,-0.032581,0.002634,1.010803,1.00505,1.016333,0.90064,0.891244,0.910262,0.124914,0.105704,0.146663,0.004973,0.002989,0.007434,-0.010803,-0.015919,-0.004642,0.517358,0.46036,0.576784,0.649247,0.59398,0.701858,0.066462,-0.022114,0.157131,1.032303,1.021651,1.041779,0.816645,0.798035,0.835221,0.367187,0.332917,0.399115,0.004318,0.00245,0.006278,-0.032303,-0.04219,-0.021985,0.146028,0.096125,0.204239,-0.02362,-0.062819,0.011637,-0.005565,-0.011012,-0.001711
seasonal-shift,390000,full-refresh,0,48,870334.437177,802238.006197,932612.042982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.354167,74.696354,79.722396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seasonal-shift,390000,stronger-but-stale,3,48,875412.902288,804168.603317,934054.013819,-5078.465111,-12582.720739,2642.623148,-0.003936,-0.012094,0.006662,0.762615,0.749856,0.777291,0.386907,0.345352,0.425555,0.007769,0.004467,0.011459,78.208333,75.547396,80.670833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,390000,weaker-but-fresh,0,48,559286.910499,511113.788188,608702.200547,311047.526679,286268.680899,328509.261029,0.363857,0.347984,0.37683,0.544727,0.533132,0.557096,0.232854,0.204199,0.260607,0.0,0.0,0.0,123.4375,119.989063,127.596354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,560000,base-stale,0,48,1147064.451167,1054540.06695,1232158.145868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.895833,108.322396,115.063542,0.048863,0.044786,0.052192,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,560000,base-stale,1,48,1159643.708442,1082122.294298,1235274.252975,-12579.257275,-19826.974886,-6417.47267,-0.011645,-0.016661,-0.006545,0.879886,0.871143,0.889719,0.17195,0.149598,0.199373,0.000554,0.0,0.001286,111.166667,106.924479,114.714583,0.076257,0.073068,0.079323,-2.61475,-5.772196,-0.464173,1.005594,0.999925,1.01041,0.899788,0.892639,0.908347,0.117108,0.097349,0.136615,0.000913,0.000193,0.001661,-0.005594,-0.011011,-0.000906,0.156152,0.107243,0.191565,0.299544,0.228137,0.366152,0.000575,-0.000836,0.002366,1.011454,1.005728,1.017394,0.887611,0.879639,0.894856,0.160176,0.136212,0.185838,0.000553,0.0,0.001107,-0.011454,-0.018071,-0.005316,0.060478,0.031064,0.094922,0.055076,0.014219,0.095818,5e-06,-0.000564,0.000583,1.017839,1.012765,1.023012,0.890494,0.88091,0.899409,0.153266,0.132151,0.17813,0.000929,0.00018,0.001707,-0.017839,-0.023137,-0.012933,0.084918,0.057652,0.111958,0.097145,0.049841,0.141416,-0.000361,-0.000912,0.0,1.009893,1.006475,1.013507,0.914966,0.907056,0.923301,0.164108,0.143485,0.191896,0.000553,0.0,0.001213,-0.009893,-0.013592,-0.005676,0.276506,0.222186,0.336203,-0.012379,-0.099123,0.068847,2.3e-05,-0.000515,0.000583
seasonal-shift,560000,base-stale,3,48,1165124.845883,1071447.941442,1246123.010538,-18060.394716,-24368.82531,-11559.337773,-0.017841,-0.023299,-0.012582,0.842116,0.832802,0.851574,0.253013,0.223372,0.289608,0.000739,0.000175,0.001663,110.645833,107.530729,113.8125,0.095718,0.092267,0.099295,-1.174115,-1.581266,-0.792774,1.000762,0.995137,1.005457,0.884642,0.875208,0.893186,0.140378,0.11772,0.163334,0.001768,0.000723,0.003176,-0.000762,-0.005392,0.004306,0.263401,0.217703,0.312757,0.439685,0.388962,0.489751,-0.038544,-0.100082,0.001928,1.015778,1.009844,1.020498,0.853668,0.844761,0.863257,0.238342,0.207535,0.273085,0.000919,0.000178,0.00175,-0.015778,-0.02091,-0.010156,0.071586,0.047097,0.093503,0.060212,0.037468,0.084976,-0.000178,-0.000629,0.0,1.025974,1.01997,1.03101,0.87434,0.865407,0.882844,0.196015,0.170096,0.224852,0.002021,0.000903,0.003269,-0.025974,-0.032201,-0.020703,0.201006,0.167859,0.232551,0.23131,0.190515,0.272803,-0.020836,-0.073446,0.0,1.017278,1.013151,1.021232,0.879009,0.866507,0.890236,0.246088,0.221363,0.273013,0.000746,0.00018,0.001475,-0.017278,-0.021223,-0.013505,0.233239,0.176501,0.296226,-0.004726,-0.073158,0.039971,-0.00076,-0.002752,0.000566
seasonal-shift,560000,base-stale,7,48,1179755.375554,1089716.179124,1254883.206322,-32690.924387,-40432.49192,-24505.027294,-0.033182,-0.041322,-0.025213,0.790806,0.777025,0.803286,0.35416,0.32337,0.391641,0.002992,0.001831,0.004261,109.125,106.291667,111.514062,0.127377,0.123494,0.131019,-1.544504,-2.149861,-1.089984,0.99405,0.989792,0.999451,0.884722,0.876593,0.89293,0.139122,0.119552,0.163065,0.004005,0.002582,0.005624,0.00595,0.001849,0.010297,0.428787,0.380871,0.48545,0.61252,0.574732,0.651503,-0.008581,-0.05052,0.024081,1.027318,1.019341,1.034877,0.815878,0.803987,0.827667,0.295232,0.26901,0.320328,0.003203,0.001523,0.004939,-0.027318,-0.034247,-0.020024,0.118429,0.087938,0.141723,0.15666,0.110321,0.193091,-0.011853,-0.067407,0.030656,1.020872,1.015929,1.025699,0.881765,0.874361,0.889466,0.171982,0.151186,0.19665,0.003496,0.001891,0.005318,-0.020872,-0.026659,-0.015003,0.413235,0.369426,0.462286,0.500329,0.455247,0.549313,0.068217,-0.011184,0.162662,1.029559,1.022366,1.036218,0.832044,0.815905,0.850169,0.336753,0.310381,0.361881,0.003006,0.001611,0.004828,-0.029559,-0.035904,-0.022175,0.212482,0.161285,0.268588,0.037427,0.005648,0.070049,-0.000685,-0.004854,0.002739
seasonal-shift,560000,full-refresh,0,48,1147064.451167,1059580.789557,1230889.081046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.895833,108.270833,114.935937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seasonal-shift,560000,stronger-but-stale,3,48,1166355.888087,1084606.025335,1247319.989203,-19291.43692,-27762.662504,-11606.816789,-0.015437,-0.024183,-0.006556,0.773516,0.758991,0.787033,0.373045,0.338817,0.412192,0.005364,0.003077,0.008128,111.4375,108.413542,114.626042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,560000,weaker-but-fresh,0,48,754354.538074,701496.395971,821504.59823,392709.913093,363222.725806,422533.428838,0.346889,0.328262,0.363237,0.573927,0.560891,0.585673,0.175827,0.158094,0.192996,0.0,0.0,0.0,177.020833,172.715104,181.284896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
